x,y,road,event
1935309.8317283017,967067.95602258,stop,run
1935309.782032557,967067.9550826245,straight,run
1935309.6102811417,967067.9516855334,straight,run
1935309.499243016,967067.9494037888,stop,run
1935309.4501256333,967067.9483783436,straight,run
1935309.2759199587,967067.944623693,straight,run
1935309.1637589843,967067.9422454146,stop,run
1935309.111528247,967067.941147514,straight,run
1935308.9344967029,967067.9371708974,straight,run
1935308.822022547,967067.9342865348,stop,run
1935308.771950093,967067.9331618838,straight,run
1935308.591820956,967067.9296236336,straight,run
1935308.4719822947,967067.9274744384,stop,run
1935308.4247746945,967067.9266245272,straight,run
1935308.2412999284,967067.9232768698,straight,run
1935308.1200636465,967067.9210202652,stop,run
1935308.0697038309,967067.9200527478,straight,run
1935307.8828088504,967067.9165231056,straight,run
1935307.762922248,967067.914237374,stop,run
1935307.710716088,967067.9132458732,straight,run
1935307.5203793484,967067.909618491,straight,run
1935307.4018285107,967067.9073877636,stop,run
1935307.340267648,967067.906217266,straight,run
1935307.146474747,967067.9025457768,straight,run
1935307.0183245684,967067.900101808,stop,run
1935306.9665380828,967067.8991188772,straight,run
1935306.7693116583,967067.8953876604,straight,run
1935306.640978456,967067.8929466072,stop,run
1935306.5872614968,967067.891925776,straight,run
1935306.3866471816,967067.8881264728,straight,run
1935306.2551016104,967067.8856221728,stop,run
1935306.206359723,967067.8847051628,straight,run
1935306.002426276,967067.8808443118,straight,run
1935305.8708733125,967067.8783553836,stop,run
1935305.8121509028,967067.877238838,straight,run
1935305.604859948,967067.8733017916,straight,run
1935305.4731926003,967067.8708146831,stop,run
1935305.412371948,967067.8696629092,straight,run
1935305.2017542284,967067.865664436,straight,run
1935305.0648980408,967067.863061656,stop,run
1935305.0059926028,967067.8619480234,straight,run
1935304.7938643352,967067.8579354694,straight,run
1935304.6540095464,967067.8552812884,stop,run
1935304.5981028304,967067.8542266844,straight,run
1935304.380930855,967067.8501114,straight,run
1935304.243372828,967067.8475045414,stop,run
1935304.1770965448,967067.8462489672,straight,run
1935303.9607181563,967067.8421515544,straight,run
1935303.8202911743,967067.839491231,stop,run
1935303.7545413289,967067.8382425278,straight,run
1935303.537491484,967067.8341329256,straight,run
1935303.3931425496,967067.831397772,stop,run
1935303.328979884,967067.83018481,straight,run
1935303.102102282,967067.8258884924,straight,run
1935302.953289708,967067.823071877,stop,run
1935302.893920152,967067.8215537312,straight,run
1935302.6639670208,967067.8181225924,straight,run
1935302.51890822,967067.8167946592,stop,run
1935302.448839674,967067.8164233085,straight,run
1935302.215681107,967067.8157587728,straight,run
1935302.0625017555,967067.8155899576,stop,run
1935301.997312785,967067.8155527918,straight,run
1935301.7674549944,967067.8157128942,straight,run
1935301.615573068,967067.8160649968,stop,run
1935301.5419597924,967067.8163145756,straight,run
1935301.315145678,967067.8174407112,straight,run
1935301.166000202,967067.8186264406,stop,run
1935301.0933702253,967067.8193104056,straight,run
1935300.8636265928,967067.821848606,straight,run
1935300.705996921,967067.8238712432,stop,run
1935300.640625712,967067.8248438678,straight,run
1935300.4036205,967067.8288326232,straight,run
1935300.2424819504,967067.8318112524,stop,run
1935300.179029732,967067.833058425,straight,run
1935299.93750442,967067.8382099773,straight,run
1935299.780145624,967067.841914076,stop,run
1935299.7057340087,967067.8437629836,straight,run
1935299.4679501087,967067.8501059192,straight,run
1935299.305778508,967067.8547944037,stop,run
1935299.2326998904,967067.8570034768,straight,run
1935298.9914671737,967067.8647209788,straight,run
1935298.8262293604,967067.870381287,stop,run
1935298.7574870551,967067.8728187744,straight,run
1935298.512593083,967067.8819828824,straight,run
1935298.3521416693,967067.8883526264,stop,run
1935298.2742351133,967067.8915539526,straight,run
1935298.0339967045,967067.9018338602,straight,run
1935297.868619791,967067.9092965748,stop,run
1935297.7932122853,967067.9127937244,straight,run
1935297.5460128745,967067.9247177284,straight,run
1935297.373905164,967067.9334318466,stop,run
1935297.303656728,967067.9370909124,straight,run
1935297.0570051265,967067.950363963,straight,run
1935296.8920915665,967067.9596194928,stop,run
1935296.8136902547,967067.964323773,straight,run
1935296.554761232,967067.9792569504,straight,TrafficLight
1935296.381636526,967067.9887729456,stop,TrafficLight
1935296.3099130169,967067.9927301148,straight,TrafficLight
1935296.0524348505,967068.0072816666,straight,TrafficLight
1935295.8776501312,967068.0174572222,stop,TrafficLight
1935295.808934184,967068.0215495548,straight,run
1935295.5551452388,967068.0368890414,straight,run
1935295.376344338,967068.0482575056,stop,run
1935295.3025245543,967068.0527820184,straight,run
1935295.0460820969,967068.0677060988,straight,run
1935294.869590708,967068.077527442,stop,run
1935294.7915419848,967068.081859968,straight,run
1935294.528330276,967068.0965791254,straight,run
1935294.353083141,967068.1064569298,stop,run
1935294.2663769843,967068.1112858685,straight,run
1935294.010669243,967068.1254049372,straight,run
1935293.830197564,967068.135320194,stop,run
1935293.7510048167,967068.1396633122,straight,run
1935293.486774969,967068.1541545944,straight,run
1935293.3032879792,967068.163927178,stop,run
1935293.22484052,967068.1681287506,straight,run
1935292.964111824,967068.1821371012,straight,run
1935292.7762172488,967068.1919951452,stop,run
1935292.7040419828,967068.1958450896,straight,run
1935292.43904914,967068.2098450804,straight,run
1935292.2578113107,967068.2190707664,stop,run
1935292.170506076,967068.223642272,straight,run
1935291.907176916,967068.2376920392,straight,run
1935291.7251474704,967068.24750243,stop,run
1935291.641426332,967068.2520092168,straight,run
1935291.37766468,967068.2662031762,straight,run
1935291.1924867807,967068.2761323712,stop,run
1935291.1102056256,967068.28053231,straight,run
1935290.8399645367,967068.294997293,straight,run
1935290.6595193536,967068.3046604017,stop,run
1935290.569235633,967068.3094853008,straight,run
1935290.297744608,967068.3240159632,straight,run
1935290.109594029,967068.3340840392,stop,run
1935290.021985454,967068.3387671666,straight,run
1935289.753626776,967068.3531258828,straight,run
1935289.562038808,967068.3633707606,stop,run
1935289.481432221,967068.3675457032,straight,run
1935289.2050071976,967068.3826355132,straight,run
1935289.0129292244,967068.3927661486,stop,run
1935288.932042798,967068.3975710392,straight,run
1935288.659207027,967068.4157921534,straight,run
1935288.467190879,967068.4298044256,stop,run
1935288.387202947,967068.4359451476,straight,run
1935288.107995324,967068.4583181932,straight,run
1935287.9100645944,967068.4754987382,stop,run
1935287.8323321969,967068.4824502332,straight,run
1935287.5540770364,967068.508111007,straight,run
1935287.358056774,967068.5269468924,stop,run
1935287.276520024,967068.534981129,straight,run
1935286.9948183096,967068.5635954168,straight,run
1935286.8000545064,967068.584211484,stop,run
1935286.7131011847,967068.5936363756,straight,run
1935286.435792308,967068.6245911212,straight,run
1935286.2355019704,967068.6478353204,stop,run
1935286.1478169693,967068.6582558732,straight,run
1935285.8753126056,967068.691536888,straight,run
1935285.672464652,967068.7170339258,stop,run
1935285.58745206,967068.7280984262,straight,run
1935285.3119862296,967068.7650956518,straight,run
1935285.1086721693,967068.791500215,stop,run
1935285.0299965728,967068.8029290764,straight,run
1935284.750448324,967068.8494118346,straight,run
1935284.554320288,967068.8892567826,stop,run
1935284.472834444,967068.907191272,straight,run
1935284.204968134,967068.9706584436,straight,run
1935284.005998128,967069.0212430302,stop,run
1935283.933280809,967069.0403879964,straight,run
1935283.656754089,967069.1161367956,straight,run
1935283.4623232149,967069.172499708,stop,run
1935283.382146718,967069.196492811,straight,run
1935283.11301564,967069.2806442176,straight,run
1935282.925857256,967069.342467312,stop,run
1935282.8346500688,967069.3736004262,straight,run
1935282.569766139,967069.4677072946,straight,run
1935282.3782390764,967069.5392416916,stop,run
1935282.293614184,967069.5717726625,curve,run
1935282.027299543,967069.6780612554,straight,run
1935281.842871636,967069.7551882692,stop,run
1935281.751860262,967069.7943047172,curve,run
1935281.488095381,967069.9117352545,straight,run
1935281.30193424,967069.9983332676,stop,run
1935281.218152616,967070.0383109304,curve,run
1935280.9579170044,967070.1666008316,straight,run
1935280.7739581617,967070.2612036164,stop,run
1935280.697504911,967070.3015298522,curve,run
1935280.434209428,967070.4445980424,curve,run
1935280.253257359,967070.5469486855,stop,run
1935280.175367896,967070.5919279588,curve,run
1935279.9191073987,967070.7447012502,curve,run
1935279.7382332983,967070.8581721844,stop,run
1935279.66478218,967070.9054759372,curve,run
1935279.413146639,967071.0727678068,curve,run
1935279.2468642008,967071.1876386958,stop,run
1935279.168069842,967071.242373264,curve,run
1935278.9304286623,967071.4166658806,curve,run
1935278.769970204,967071.544708991,stop,run
1935278.6964613723,967071.6056295312,curve,run
1935278.4533130927,967071.8163341188,curve,run
1935278.29921347,967071.9566484574,stop,run
1935278.2405302485,967072.0116271492,curve,run
1935278.0154799905,967072.2298010756,curve,run
1935277.8693031776,967072.3785706472,stop,run
1935277.8063473343,967072.444502465,curve,run
1935277.5987789845,967072.670254707,curve,run
1935277.458014407,967072.831249566,stop,run
1935277.403532648,967072.8952309538,curve,run
1935277.2117443453,967073.1299463912,curve,run
1935277.0864597391,967073.2911218392,stop,run
1935277.0267355167,967073.3702976824,curve,run
1935276.8449267028,967073.6214296772,curve,run
1935276.7234420648,967073.7984869884,stop,run
1935276.6727030547,967073.8747583948,curve,run
1935276.501965973,967074.1428768956,curve,run
1935276.390871903,967074.3276788754,stop,run
1935276.346204745,967074.4044294755,curve,run
1935276.192916172,967074.6804243128,curve,run
1935276.0970686493,967074.863682875,stop,run
1935276.0503944224,967074.9561790008,curve,run
1935275.9114257623,967075.246682924,curve,run
1935275.8261537857,967075.4411577304,stop,run
1935275.787112658,967075.5315833342,curve,run
1935275.6558549595,967075.829214789,curve,run
1935275.564622395,967076.031153128,stop,run
1935275.526632999,967076.116252934,curve,run
1935275.3926128272,967076.4262627696,curve,run
1935275.3079252031,967076.6315637574,stop,run
1935275.273133912,967076.7182259312,curve,run
1935275.150672564,967077.0341387456,curve,run
1935275.073653456,967077.2419873658,stop,run
1935275.043196096,967077.326334077,curve,run
1935274.9305507576,967077.648879406,curve,run
1935274.862319784,967077.8534224494,curve,run
1935274.829155692,967077.9555624902,curve,run
1935274.7308596969,967078.2700415448,curve,run
1935274.666944296,967078.485004264,stop,run
1935274.6386582968,967078.5825966316,curve,run
1935274.546593875,967078.9128501732,curve,run
1935274.495480132,967079.127936981,stop,run
1935274.4748115635,967079.2224750712,curve,run
1935274.4089280656,967079.5566747678,curve,run
1935274.369681976,967079.7817291444,stop,run
1935274.356183126,967079.865218381,curve,run
1935274.306387476,967080.2047187748,curve,run
1935274.2794250085,967080.4198823796,curve,run
1935274.267657196,967080.5239318536,curve,run
1935274.23485086,967080.8669031368,curve,run
1935274.2181342144,967081.0946116882,stop,run
1935274.2127057128,967081.189593543,curve,run
1935274.1967915948,967081.5356863808,curve,run
1935274.1891879444,967081.766117881,stop,run
1935274.1857898976,967081.8611894394,curve,run
1935274.1714359208,967082.2108883236,curve,run
1935274.1576459657,967082.4417959471,stop,run
1935274.151833932,967082.5390379648,curve,run
1935274.132646596,967082.8913043624,curve,run
1935274.1217035204,967083.124710559,stop,run
1935274.1177765983,967083.2138750736,curve,run
1935274.103974692,967083.5685423987,curve,run
1935274.096481062,967083.7943877564,curve,run
1935274.093407548,967083.9002553084,curve,run
1935274.0844460104,967084.2566266552,curve,run
1935274.07874944,967084.4952049336,curve,run
1935274.075583435,967084.8342295712,curve,run
1935274.0766094048,967085.0734330496,stop,run
1935274.0776092296,967085.1687663712,curve,run
1935274.083995552,967085.5266019114,curve,run
1935274.089627297,967085.7618799184,curve,run
1935274.092724075,967085.8710550627,curve,run
1935274.1052801448,967086.2278540904,curve,run
1935274.1156734307,967086.4632393256,stop,run
1935274.12008333,967086.5538080788,curve,run
1935274.1395684064,967086.9136585192,curve,run
1935274.154045248,967087.1415452816,curve,run
1935274.1615149388,967087.2518102184,curve,run
1935274.1880656253,967087.6103581564,curve,run
1935274.2072108127,967087.8439944912,curve,run
1935274.216406758,967087.9486597214,curve,run
1935274.250373641,967088.3054075688,curve,run
1935274.2729435072,967088.5399848024,curve,run
1935274.2829935693,967088.6436791203,curve,run
1935274.317842145,967088.997834683,curve,run
1935274.341570762,967089.2328473188,stop,run
1935274.351565344,967089.3292273268,curve,run
1935274.3889364607,967089.675096907,curve,run
1935274.4164498805,967089.9068417102,stop,run
1935274.4269165264,967089.9974207795,curve,run
1935274.4602421063,967090.349823293,curve,run
1935274.4782346163,967090.5704761643,curve,run
1935274.486613809,967090.680852479,curve,run
1935274.511472372,967091.0318185036,curve,run
1935274.526755185,967091.2614582988,stop,run
1935274.53286772,967091.3559588332,curve,run
1935274.554332393,967091.7045646764,curve,run
1935274.567405592,967091.932923848,stop,run
1935274.5728406487,967092.0323017996,curve,run
1935274.589650561,967092.378884102,curve,run
1935274.6023720428,967092.6081489748,stop,run
1935274.607999225,967092.698038522,curve,run
1935274.631383199,967093.0416708896,curve,run
1935274.648489126,967093.2660450658,stop,run
1935274.6557149875,967093.3581288786,curve,run
1935274.682260865,967093.697698588,curve,run
1935274.6993772923,967093.9160274544,stop,run
1935274.7070520064,967094.0137831216,curve,run
1935274.7342469648,967094.351481272,curve,run
